,POSTCODE,COORDS,PERUS
81657,890,POINT (25511029.96487977 6684178.889606234),801
81658,890,POINT (25511055.10947316 6684207.677944284),801
81659,890,POINT (25511039.5043526 6684194.193778005),801
81660,890,POINT (25511069.71334849 6684188.101556083),801
81661,890,POINT (25511078.0722886 6684209.374231665),801
81662,890,POINT (25510981.03288467 6684076.338285347),801
81663,890,POINT (25510957.31291473 6684066.607137286),801
81664,890,POINT (25510948.43213473 6684095.359645085),801
81665,890,POINT (25510989.45422252 6684128.629578151),801
81666,890,POINT (25510978.97439177 6684144.319068273),801
81667,890,POINT (25510956.6703734 6684186.679873258),801
81668,890,POINT (25510973.60901652 6684156.168907737),801
81669,890,POINT (25510948.7651886 6684150.412040691),801
81670,890,POINT (25510929.07183112 6684139.812950162),801
81671,890,POINT (25510914.46855402 6684159.37875733),801
81672,890,POINT (25510908.95467302 6684143.20674065),801
81673,890,POINT (25510920.40697248 6684194.582166047),801
81674,890,POINT (25510899.47241915 6684191.945875272),801
81675,890,POINT (25510904.77163485 6684215.125400354),801
81676,890,POINT (25510885.35438497 6684195.52483231),801
81677,890,POINT (25510908.23157712 6684035.096169808),801
81678,890,POINT (25510922.95328328 6684044.554953107),801
81679,890,POINT (25510923.19390631 6684069.580045084),801
81680,890,POINT (25510918.55985957 6684090.456969997),801
81681,890,POINT (25510913.6545468 6684087.300332897),801
81682,890,POINT (25510878.77932462 6684082.238192657),801
81683,890,POINT (25510892.83646137 6684080.664542538),801
81684,890,POINT (25510873.90034439 6684111.114221054),801
81685,890,POINT (25510858.99630661 6684140.68464557),801
81686,890,POINT (25510858.3582687 6684161.684949747),801
81687,890,POINT (25510803.03532371 6684171.013636357),801
81688,890,POINT (25510829.75445489 6684180.830670438),801
81689,890,POINT (25510800.3998505 6684191.952332803),801
81690,890,POINT (25510820.11840532 6684201.548046811),801
81691,890,POINT (25510805.18452895 6684232.121360714),801
81692,890,POINT (25510799.88112057 6684241.966122106),801
81693,890,POINT (25510774.85385722 6684242.215298033),801
81694,890,POINT (25510745.25259249 6684228.301158748),801
81695,890,POINT (25510720.89287937 6684272.596012159),801
81696,890,POINT (25510750.91697515 6684272.506018356),801
81697,210,POINT (25493593.19139592 6671476.741416014),105
81698,210,POINT (25493593.19139592 6671476.741416014),105
81699,210,POINT (25493584.91953142 6671386.431603825),105
81700,210,POINT (25493584.91953142 6671386.431603825),105
81701,210,POINT (25493583.16263565 6671312.321322241),105
81702,210,POINT (25493583.16263565 6671312.321322241),105
81703,210,POINT (25493593.61041627 6671363.676585364),105
81704,210,POINT (25493572.76799949 6671358.042009495),105
81705,210,POINT (25493520.47929069 6671399.491292725),105
81706,200,POINT (25493472.46471656 6671729.265084576),105
81707,200,POINT (25493522.93818043 6671747.804237092),105
81708,210,POINT (25493127.68337917 6671119.406438678),105
81709,210,POINT (25493346.78813955 6671319.171024141),105
81710,210,POINT (25493346.78813955 6671319.171024141),105
81711,210,POINT (25493346.78813955 6671319.171024141),105
81712,210,POINT (25493379.32973135 6671335.167078508),105
81713,210,POINT (25493379.32973135 6671335.167078508),105
81714,210,POINT (25493193.57668767 6671058.361812277),105
81715,210,POINT (25493181.00881627 6671110.014920982),105
81716,210,POINT (25493172.46644595 6671160.791545852),105
81717,210,POINT (25493172.46644595 6671160.791545852),105
81718,210,POINT (25493200.85362817 6671181.662594216),105
81719,210,POINT (25493200.85362817 6671181.662594216),105
81720,210,POINT (25493256.89991852 6671181.358611347),105
81721,210,POINT (25493290.50035062 6671195.37988478),105
81722,210,POINT (25493290.50035062 6671195.37988478),105
81723,210,POINT (25493308.34266654 6671068.835417478),105
81724,210,POINT (25493308.34266654 6671068.835417478),105
81725,210,POINT (25493270.44247437 6671130.728990939),105
81726,210,POINT (25493270.44247437 6671130.728990939),105
81727,210,POINT (25493237.90052395 6670850.557525913),105
81728,210,POINT (25493237.90052395 6670850.557525913),105
81729,210,POINT (25493268.89107146 6670884.515573751),105
81730,210,POINT (25493270.68202696 6670858.552571815),105
81731,210,POINT (25493290.94663851 6670850.15933213),105
81732,210,POINT (25493223.78142655 6670920.173443987),105
81733,210,POINT (25493239.35502136 6670967.685542903),105
81734,210,POINT (25493239.35502136 6670967.685542903),105
81735,210,POINT (25493313.58367225 6671027.96993884),105
81736,210,POINT (25493313.58367225 6671027.96993884),105
81737,210,POINT (25493295.19366315 6671040.41514202),105
81738,210,POINT (25493322.66968045 6670893.152257785),105
81739,210,POINT (25493351.87137833 6670854.003678562),105
81740,210,POINT (25493332.18204534 6670876.422695885),105
81741,210,POINT (25493298.43087198 6670933.439580889),105
81742,210,POINT (25493307.82639926 6670986.767985086),105
81743,210,POINT (25493342.9948615 6670948.800591892),105
81744,210,POINT (25493293.3648984 6670605.064038705),105
81745,210,POINT (25493310.54586835 6670665.631327989),105
81746,210,POINT (25493297.85452665 6670721.284027544),105
81747,210,POINT (25493277.61572982 6670695.651016274),105
81748,210,POINT (25493320.39228549 6670703.951314714),105
81749,210,POINT (25493259.55815491 6670796.169398039),105
81750,210,POINT (25493259.55815491 6670796.169398039),105
81751,210,POINT (25493402.79640035 6670659.414483146),105
81752,210,POINT (25493421.03288873 6670618.938080563),105
81753,210,POINT (25493391.61669236 6670599.03650114),105
81754,210,POINT (25493403.97968065 6670554.381393753),105
81755,210,POINT (25493432.3961992 6670574.251436202),105
81756,210,POINT (25493439.09022254 6670518.420530872),105
81757,210,POINT (25493349.23448864 6670808.896490132),105
81758,210,POINT (25493349.23448864 6670808.896490132),105
81759,210,POINT (25493380.19741394 6670744.787975948),105
81760,210,POINT (25493402.3439106 6670707.435185832),105
81761,210,POINT (25493369.59286599 6670698.436172223),105
81762,210,POINT (25493131.19726583 6670937.380962952),105
81763,210,POINT (25493173.40124562 6670964.676893383),105
81764,210,POINT (25493173.40124562 6670964.676893383),105
81765,210,POINT (25493106.50486699 6670959.654586236),105
81766,210,POINT (25493138.38019791 6670964.619661002),105
81767,210,POINT (25493174.54410455 6670629.482468532),105
81768,210,POINT (25493174.82179476 6670620.490756387),105
81769,210,POINT (25493226.6564345 6670627.057336126),105
81770,210,POINT (25493226.6564345 6670627.057336126),105
81771,210,POINT (25493232.23182024 6670674.2647534),105
81772,210,POINT (25493177.57572581 6670661.597794818),105
81773,210,POINT (25493171.0321966 6670712.437522799),105
81774,210,POINT (25493215.66235329 6670725.79139606),105
81775,210,POINT (25493210.39053924 6670767.670933556),105
81776,210,POINT (25493210.39053924 6670767.670933556),105
81777,210,POINT (25493160.61503683 6670759.15098461),105
81778,210,POINT (25493648.1146004 6671183.200719776),105
81779,210,POINT (25493648.1146004 6671183.200719776),105
81780,210,POINT (25493648.1146004 6671183.200719776),105
81781,210,POINT (25493658.41436701 6671107.465194976),105
81782,210,POINT (25493694.58753706 6671135.579730268),105
81783,210,POINT (25493681.74008916 6670932.046463296),105
81784,210,POINT (25493681.74008916 6670932.046463296),105
81785,210,POINT (25493685.58578445 6670904.141509243),105
81786,210,POINT (25493685.58578445 6670904.141509243),105
81787,210,POINT (25493696.46232333 6670875.455711425),105
81788,210,POINT (25493700.46068752 6670842.547977069),105
81789,210,POINT (25493704.61164709 6670804.648592509),105
81790,210,POINT (25493716.15086681 6670753.968390959),105
81791,210,POINT (25493743.08451514 6670723.762315487),105
81792,210,POINT (25493743.08451514 6670723.762315487),105
81793,210,POINT (25493746.77977053 6670766.895920527),105
81794,210,POINT (25493745.63359129 6670804.890405135),105
81795,210,POINT (25493742.45048206 6670843.824251717),105
81796,210,POINT (25493741.48298768 6670875.813165213),105
81797,210,POINT (25493751.3876051 6670912.139878663),105
81798,210,POINT (25493751.3876051 6670912.139878663),105
81799,210,POINT (25493730.4860776 6670941.533403544),105
81800,210,POINT (25493730.4860776 6670941.533403544),105
81801,210,POINT (25493164.27722358 6670572.133964109),105
81802,210,POINT (25493211.32755714 6670571.556397209),105
81803,210,POINT (25493211.32755714 6670571.556397209),105
81804,210,POINT (25493176.96735858 6670549.50423324),105
81805,210,POINT (25493196.53704004 6670498.060997622),105
81806,210,POINT (25493210.80908451 6670522.512451635),105
81807,210,POINT (25493210.80908451 6670522.512451635),105
81808,210,POINT (25493250.61974481 6670496.702142586),105
81809,210,POINT (25493254.73969401 6670525.840742311),105
81810,210,POINT (25493804.8905825 6670863.728444383),105
81811,210,POINT (25493875.17711486 6670822.821400698),105
81812,210,POINT (25493828.0089084 6670827.401603373),105
81813,210,POINT (25493808.34227692 6670782.779585315),105
81814,210,POINT (25493842.94358276 6670928.920194353),105
81815,210,POINT (25493792.77130696 6670900.382197299),105
81816,210,POINT (25493805.13300374 6670921.775281208),105
81817,210,POINT (25493854.82115131 6670900.266612501),105
81818,210,POINT (25493851.18053503 6670690.0102447),105
81819,210,POINT (25493825.6143386 6670741.270663045),105
81820,210,POINT (25493881.81147792 6670570.856395946),105
81821,210,POINT (25493804.97793062 6670530.497083847),105
81822,210,POINT (25493849.1183652 6670526.835271987),105
81823,210,POINT (25493787.28403117 6670552.977119912),105
81824,210,POINT (25493808.70430129 6670572.639092535),105
81825,210,POINT (25493815.18818747 6670556.829510822),105
81826,210,POINT (25493784.10580599 6670591.910907205),105
81827,210,POINT (25493806.49416425 6670612.596245985),105
81828,210,POINT (25493398.26050462 6671040.540210669),105
81829,210,POINT (25493398.26050462 6671040.540210669),105
81830,210,POINT (25493380.23592907 6671074.019503599),105
81831,210,POINT (25493380.23592907 6671074.019503599),105
81832,210,POINT (25493462.81966085 6670891.395787944),105
81833,210,POINT (25493462.81966085 6670891.395787944),105
81834,210,POINT (25493416.40596815 6670903.99068592),105
81835,210,POINT (25493416.40596815 6670903.99068592),105
81836,210,POINT (25493432.19033586 6670977.518643309),105
81837,210,POINT (25493432.19033586 6670977.518643309),105
81838,210,POINT (25493357.423702 6671199.413893568),105
81839,210,POINT (25493357.423702 6671199.413893568),105
81840,210,POINT (25493357.423702 6671199.413893568),105
81841,210,POINT (25493388.86560316 6671119.305331746),105
81842,210,POINT (25493388.86560316 6671119.305331746),105
81843,210,POINT (25493508.9357204 6671219.008024824),105
81844,210,POINT (25493508.9357204 6671219.008024824),105
81845,210,POINT (25493508.9357204 6671219.008024824),105
81846,210,POINT (25493508.9357204 6671219.008024824),105
81847,210,POINT (25493620.78747735 6671259.422651448),105
81848,210,POINT (25493668.62430309 6671265.879853994),105
81849,210,POINT (25493668.62430309 6671265.879853994),105
81850,210,POINT (25493643.78067998 6671227.105782166),105
81851,210,POINT (25493643.78067998 6671227.105782166),105
81852,210,POINT (25493642.81197191 6671325.141632769),105
81853,210,POINT (25493642.81197191 6671325.141632769),105
81854,210,POINT (25493709.58341979 6671268.11569114),105
81855,210,POINT (25493709.58341979 6671268.11569114),105
81856,210,POINT (25493510.745118 6670894.842575545),105
81857,210,POINT (25493510.745118 6670894.842575545),105
81858,210,POINT (25493585.79225413 6670961.158573811),105
81859,210,POINT (25493608.63662077 6670966.8565871),105
81860,210,POINT (25493555.43496431 6670906.20614093),105
81861,210,POINT (25493496.47735168 6671002.483671394),105
81862,210,POINT (25493533.46882173 6671036.633867527),105
81863,210,POINT (25493548.83307269 6671157.180251802),105
81864,210,POINT (25493518.17234793 6671112.222584103),105
81865,210,POINT (25493592.18696498 6671146.486417752),105
81866,210,POINT (25493612.42439659 6671040.027422153),105
81867,210,POINT (25493565.88815475 6671089.643887233),105
81868,210,POINT (25493563.67702173 6670997.518619714),105
81869,210,POINT (25493460.88169239 6671153.514413567),105
81870,210,POINT (25493460.88169239 6671153.514413567),105
81871,210,POINT (25493453.82213017 6671122.275060918),105
81872,210,POINT (25493453.82213017 6671122.275060918),105
81873,210,POINT (25493471.488463 6671133.819614207),105
81874,210,POINT (25493471.488463 6671133.819614207),105
81875,210,POINT (25493429.79605328 6670825.341062101),105
81876,210,POINT (25493429.79605328 6670825.341062101),105
81877,210,POINT (25493429.79605328 6670825.341062101),105
81878,210,POINT (25493476.53879025 6670834.772512076),105
81879,210,POINT (25493476.53879025 6670834.772512076),105
81880,210,POINT (25493476.53879025 6670834.772512076),105
81881,210,POINT (25493485.62939746 6670799.014407348),105
81882,210,POINT (25493485.62939746 6670799.014407348),105
81883,210,POINT (25493485.62939746 6670799.014407348),105
81884,210,POINT (25493446.93961197 6670754.818091604),105
81885,990,POINT (25508905.87970613 6677593.706356117),704
81886,710,POINT (25500835.17666705 6679900.933746973),501
81887,890,POINT (25510772.03488192 6684269.147737341),801
81888,890,POINT (25510761.03586722 6684301.8386333),801
81889,890,POINT (25510741.52895322 6684318.259849887),801
81890,890,POINT (25510757.43528784 6684321.738336085),801
81891,890,POINT (25510855.81178266 6684245.663906634),801
81892,890,POINT (25510823.39145708 6684258.692651982),801
81893,890,POINT (25510840.71904125 6684281.239252389),801
81894,890,POINT (25510825.72234856 6684280.782515749),801
81895,890,POINT (25510851.44454461 6684290.563332629),801
81896,890,POINT (25510831.50822115 6684320.987978268),801
81897,890,POINT (25510821.38994854 6684291.655166687),801
81898,890,POINT (25510802.45551064 6684322.105222797),801
81899,890,POINT (25510800.09386944 6684301.018039908),801
81900,890,POINT (25510807.39311379 6684357.283208125),801
81901,890,POINT (25510846.99250864 6684371.494947896),801
81902,890,POINT (25510861.9261738 6684340.921799394),801
81903,890,POINT (25510877.77651474 6684346.406160021),801
81904,890,POINT (25510892.40951604 6684325.837535617),801
81905,890,POINT (25510892.80359449 6684345.860444292),801
81906,890,POINT (25510914.97860288 6684340.534053791),801
81907,890,POINT (25510950.9125519 6684244.544011128),801
81908,890,POINT (25510927.73604959 6684282.869063379),801
81909,890,POINT (25510951.0051344 6684274.571316327),801
81910,890,POINT (25510956.9430058 6684309.774790486),801
81911,890,POINT (25510949.21775229 6684333.561548276),801
81912,890,POINT (25510961.63881236 6684319.927881344),801
81913,890,POINT (25510977.66760978 6684319.41894694),801
81914,890,POINT (25510987.05833693 6684240.64155835),801
81915,890,POINT (25510980.63562185 6684254.460297885),801
81916,890,POINT (25511015.53975685 6684258.520748432),801
81917,890,POINT (25511001.66183804 6684254.089058222),801
81918,890,POINT (25511025.68729847 6684286.84029109),801
81919,890,POINT (25511020.80741786 6684315.716132073),801
